date,amount,type,category,subcategory,description,payment_mode,is_fixed_expense,recurring_frequency,recurring_id,is_anomaly,month,day_of_week,is_weekend
2023-07-03,1066.72,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,7,Monday,False
2023-07-03,17.86,Expense,Travel-Public,Bus,No Description,Card,False,,,False,7,Monday,False
2023-07-04,744.31,Expense,Travel-Fuel,Fuel,Fuel - Travelf-Uel,Card,False,,,False,7,Tuesday,False
2023-07-04,744.86,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,7,Tuesday,False
2023-07-04,42.18,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,7,Tuesday,False
2023-07-04,16.1,Expense,Travel-Public,Bus,Bus - Travel-Public,Card,False,,,False,7,Tuesday,False
2023-07-04,478.05,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,7,Tuesday,False
2023-07-04,1168.11,Expense,Repairs,Laptop Repair,Laptop Repair - Repairs,Card,False,,,False,7,Tuesday,False
2023-07-04,48.74,Expense,Travel-Public,Metro,Metro - Travel-Public,Card,False,,,False,7,Tuesday,False
2023-07-04,527.27,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,7,Tuesday,False
2023-07-05,54888.0,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,False,7,Wednesday,False
2023-07-05,10000.0,Expense,Rent,1Bhk Rent,Monthly Rent,Bank,True,Monthly,RECUR_001,False,7,Wednesday,False
2023-07-05,723.22,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,7,Wednesday,False
2023-07-06,264.93,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,7,Thursday,False
2023-07-06,2200.0,Expense,Loan Emi,Personal Loan,Emi Payment,Bank,True,Monthly,RECUR_003,False,7,Thursday,False
2023-07-07,464.0,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Csah,False,,,False,7,Friday,False
2023-07-07,862.24,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,7,Friday,False
2023-07-07,652.56,Expense,Travel-Fuel,Fuel,No Description,Card,False,,,False,7,Friday,False
2023-07-07,1993.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,7,Friday,False
2023-07-07,499.0,Expense,Insurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,7,Friday,False
2023-07-08,488.53,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,7,Saturday,True
2023-07-08,399.0,Expense,Unknown,Mobile Plan,Monthly Recharge,UPI,True,Monthly,RECUR_005,False,7,Saturday,True
2023-07-09,548.87,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,7,Sunday,True
2023-07-09,397.85,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,7,Sunday,True
2023-07-09,23.81,Expense,Travel-Public,Bus,Bus - Travel-Public,Card,False,,,False,7,Sunday,True
2023-07-09,530.9,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Cadr,False,,,False,7,Sunday,True
2023-07-10,177.42,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Monday,False
2023-07-10,997.7,Expense,Electricity Bill,Electricity,No Description,Bank,True,Monthly,RECUR_006,False,7,Monday,False
2023-07-10,110.77,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,7,Monday,False
2023-07-10,173.06,Expense,Miscellaneous,Misc,No Description,UPI,False,,,False,7,Monday,False
2023-07-10,118.57,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,7,Monday,False
2023-07-10,800.75,Expense,Travel-Fuel,Fuel,Ufel - Travel-Fuel,UPI,False,,,False,7,Monday,False
2023-07-10,869.22,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,7,Monday,False
2023-07-10,833.71,Expense,Repairs,Plumber,Plumber - Repairs,UPI,False,,,False,7,Monday,False
2023-07-11,543.89,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,7,Tuesday,False
2023-07-11,283.09,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,7,Tuesday,False
2023-07-11,90.07,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,7,Tuesday,False
2023-07-11,43.87,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,7,Tuesday,False
2023-07-12,269.51,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,7,Wednesday,False
2023-07-12,551.71,Expense,Travel-Fuel,Fuel,No Description,Acrd,False,,,False,7,Wednesday,False
2023-07-12,214.74,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,Card,False,,,False,7,Wednesday,False
2023-07-13,297.25,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,7,Thursday,False
2023-07-13,78.21,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Thursday,False
2023-07-13,166.99,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Thursday,False
2023-07-13,326.55,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,7,Thursday,False
2023-07-13,78.47,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Thursday,False
2023-07-13,97.52,Expense,Stationery,Stationery,No Description,Card,False,,,False,7,Thursday,False
2023-07-14,53.33,Income,Bank Interest,Interest,No Description,Bank,False,,,False,7,Friday,False
2023-07-14,170.2,Expense,Stationery,Staitonery,Stationery - Stationery,UPI,False,,,False,7,Friday,False
2023-07-14,174.35,Expense,Stationery,Staitonery,Stationery - Stationery,UPI,False,,,False,7,Friday,False
2023-07-14,49.16,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,7,Friday,False
2023-07-14,215.27,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,7,Friday,False
2023-07-14,510.5,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,7,Friday,False
2023-07-15,92.84,Expense,Miscellaneous,Imsc,No Description,Cash,False,,,False,7,Saturday,True
2023-07-15,9954.55,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bank,True,Monthly,,False,7,Saturday,True
2023-07-15,150.53,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Saturday,True
2023-07-15,166.31,Expense,Rfuits & Household,Household,Household - Fruits & Household,Card,False,,,False,7,Saturday,True
2023-07-16,412.73,Expense,Food-Restaurant,Restaurant,No Description,UPI,False,,,False,7,Sunday,True
2023-07-16,294.21,Expense,Food-Restaurant,Dineout,No Description,Card,False,,,False,7,Sunday,True
2023-07-17,44.27,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Monday,False
2023-07-17,602.06,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Crad,False,,,False,7,Monday,False
2023-07-17,1815.38,Expense,Unknown,Shoes,Shoes - Shopping-Clothes,Acrd,False,,,False,7,Monday,False
2023-07-17,427.95,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,7,Monday,False
2023-07-17,819.46,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,7,Monday,False
2023-07-17,1832.4,Expense,Repiars,Laptop Repair,No Description,UPI,False,,,False,7,Monday,False
2023-07-17,132.33,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,7,Monday,False
2023-07-19,672.52,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,7,Wednesday,False
2023-07-19,257.04,Expense,Fruits & Houeshold,Household,Household - Fruits & Household,UPI,False,,,False,7,Wednesday,False
2023-07-19,34.28,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,7,Wednesday,False
2023-07-19,61.86,Expense,Stationery,Sttaionery,Stationery - Stationery,UPI,False,,,False,7,Wednesday,False
2023-07-19,368.42,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,False,7,Wednesday,False
2023-07-19,258.08,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,Card,False,,,False,7,Wednesday,False
2023-07-20,90.15,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,7,Thursday,False
2023-07-20,809.19,Expense,Repairs,Laptop Repair,Laptop Repair - Repairs,UPI,False,,,False,7,Thursday,False
2023-07-22,59.11,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Crad,False,,,False,7,Saturday,True
2023-07-22,238.27,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,7,Saturday,True
2023-07-22,889.31,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,7,Saturday,True
2023-07-22,105.19,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,7,Saturday,True
2023-07-22,105.58,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,7,Saturday,True
2023-07-22,42.16,Expense,Food-Snacks,Tea,No Description,UPI,False,,,False,7,Saturday,True
2023-07-22,51.38,Expense,Food-Snacks,Coffee,Cfofee - Food-Snacks,UPI,False,,,False,7,Saturday,True
2023-07-23,258.53,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,7,Sunday,True
2023-07-24,2216.95,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,7,Monday,False
2023-07-24,373.89,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,7,Monday,False
2023-07-24,347.34,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,7,Monday,False
2023-07-25,848.92,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,7,Tuesday,False
2023-07-25,41.15,Expense,Travel-Public,Metro,Metro - Travel-Public,Cadr,False,,,False,7,Tuesday,False
2023-07-25,490.77,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,7,Tuesday,False
2023-07-25,1424.31,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,7,Tuesday,False
2023-07-25,351.52,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,7,Tuesday,False
2023-07-26,277.61,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,UPI,False,,,False,7,Wednesday,False
2023-07-26,97.84,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,7,Wednesday,False
2023-07-27,1562.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,7,Thursday,False
2023-07-27,417.38,Expense,Groceries,Big Bazaar,Big Bzaaar - Groceries,UPI,False,,,False,7,Thursday,False
2023-07-27,31.15,Expense,Travel-Public,Bus,Bus - Travel-Public,UPI,False,,,False,7,Thursday,False
2023-07-27,334.89,Expense,Food-Restaurant,Restaurant,Restauratn - Food-Restaurant,UPI,False,,,False,7,Thursday,False
2023-07-27,156.18,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Thursday,False
2023-07-27,107.43,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,7,Thursday,False
2023-07-27,490.11,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,True,7,Thursday,False
2023-07-28,767.0,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,7,Friday,False
2023-07-28,119.11,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Cash,False,,,False,7,Friday,False
2023-07-28,37.3,Expense,Stationery,Stationery,Stationery - Stationery,UPI,False,,,False,7,Friday,False
2023-07-29,342.14,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Crad,False,,,False,7,Saturday,True
2023-07-30,398.94,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,7,Sunday,True
2023-08-01,583.64,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,8,Tuesday,False
2023-08-02,1709.67,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,8,Wednesday,False
2023-08-02,4200.0,Expense,Mess Fee,Monthly Mess,Mess Monthly Fee,UPI,True,Monthly,RECUR_002,False,8,Wednesday,False
2023-08-02,221.64,Expense,Fruits & Household,Household,Huosehold - Fruits & Household,Card,False,,,False,8,Wednesday,False
2023-08-02,56.13,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Cadr,False,,,False,8,Wednesday,False
2023-08-02,589.31,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,8,Wednesday,False
2023-08-03,51589.0,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,False,8,Thursday,False
2023-08-03,1495.88,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,8,Thursday,False
2023-08-03,132.6,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,False,8,Thursday,False
2023-08-03,1171.9,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Thursday,False
2023-08-03,886.7,Expense,Shopping-Other,Gadgets,Gadgest - Shopping-Other,Card,False,,,False,8,Thursday,False
2023-08-04,345.92,Expense,Travel-Fuel,Fuel,No Description,UPI,False,,,False,8,Friday,False
2023-08-04,193.0,Expense,Miscellaneous,Misc,No Description,UPI,False,,,False,8,Friday,False
2023-08-05,22088.22,Expense,Rent,1Bhk Rent,Monthly Rent,Bank,True,Monthly,RECUR_001,True,8,Saturday,True
2023-08-05,760.58,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,8,Saturday,True
2023-08-05,340.94,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,8,Saturday,True
2023-08-05,46.66,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,8,Saturday,True
2023-08-05,56.22,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,8,Saturday,True
2023-08-06,363.9,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,8,Sunday,True
2023-08-06,2200.0,Expense,Loan Emi,Personal Loan,Emi Payment,Bank,True,Monthly,RECUR_003,False,8,Sunday,True
2023-08-07,807.57,Expense,Foodr-Estaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,8,Monday,False
2023-08-07,181.76,Expense,Miscellaneous,Misc,No Description,Card,False,,,False,8,Monday,False
2023-08-07,499.0,Expense,Nisurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,8,Monday,False
2023-08-07,308.74,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,8,Monday,False
2023-08-07,1625.26,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Monday,False
2023-08-08,670.04,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,8,Tuesday,False
2023-08-08,712.1,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,8,Tuesday,False
2023-08-08,399.0,Expense,Phone Recharge,Mobile Plan,Monthly Recharge,UPI,True,Monthly,RECUR_005,False,8,Tuesday,False
2023-08-09,337.18,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,UPI,False,,,False,8,Wednesday,False
2023-08-09,807.9,Expense,Food-Restaurant,Zoamto,Zomato - Food-Restaurant,Card,False,,,False,8,Wednesday,False
2023-08-10,1293.39,Expense,Electricity Bill,Electricity,Electric Bill,Bank,True,Monthly,RECUR_006,False,8,Thursday,False
2023-08-11,684.01,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,8,Friday,False
2023-08-11,1841.77,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Friday,False
2023-08-11,2507.35,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Friday,False
2023-08-12,277.73,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,8,Saturday,True
2023-08-12,480.3,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,Card,False,,,False,8,Saturday,True
2023-08-13,359.96,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,8,Sunday,True
2023-08-13,344.4,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Card,False,,,False,8,Sunday,True
2023-08-13,47.87,Income,Bank Interest,Interest,Bank Interest Credited,Bank,False,,,False,8,Sunday,True
2023-08-13,557.66,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,8,Sunday,True
2023-08-14,77.74,Expense,Food-Sncaks,Tea,Tea - Food-Snacks,UPI,False,,,False,8,Monday,False
2023-08-14,204.61,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,Card,False,,,False,8,Monday,False
2023-08-14,86.91,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,8,Monday,False
2023-08-14,2045.87,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,8,Monday,False
2023-08-14,35.49,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,8,Monday,False
2023-08-15,16125.28,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bank,True,Monthly,,False,8,Tuesday,False
2023-08-15,2021.43,Expense,Shopping-Clothes,Shoes,Shoes - Shoppign-Clothes,Card,False,,,False,8,Tuesday,False
2023-08-15,595.94,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,8,Tuesday,False
2023-08-15,20.46,Expense,Travel-Public,Bus,Bus - Travel-Public,UPI,False,,,False,8,Tuesday,False
2023-08-15,736.4,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,8,Tuesday,False
2023-08-15,728.35,Expense,Shopping-Other,Misc,No Description,Crad,False,,,False,8,Tuesday,False
2023-08-15,474.92,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,8,Tuesday,False
2023-08-16,359.58,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,8,Wednesday,False
2023-08-16,313.25,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Acrd,False,,,False,8,Wednesday,False
2023-08-16,1902.6,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,8,Wednesday,False
2023-08-17,2397.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bnak,False,,,False,8,Thursday,False
2023-08-17,1617.08,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Thursday,False
2023-08-17,891.87,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Cash,False,,,False,8,Thursday,False
2023-08-17,695.09,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,8,Thursday,False
2023-08-17,391.71,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,8,Thursday,False
2023-08-17,309.54,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Card,False,,,False,8,Thursday,False
2023-08-18,383.37,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,8,Friday,False
2023-08-18,110.34,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,Card,False,,,True,8,Friday,False
2023-08-18,670.91,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,8,Friday,False
2023-08-18,3249.56,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,8,Friday,False
2023-08-18,330.02,Expense,Food-Restaruant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,8,Friday,False
2023-08-18,1148.9,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,8,Friday,False
2023-08-19,495.5,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Cadr,False,,,False,8,Saturday,True
2023-08-19,2538.81,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Saturday,True
2023-08-19,198.72,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,8,Saturday,True
2023-08-19,2500.48,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,8,Saturday,True
2023-08-19,2541.32,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,8,Saturday,True
2023-08-19,413.61,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,Card,False,,,False,8,Saturday,True
2023-08-20,573.87,Expense,Food-Restaurant,Zomato,Zomaot - Food-Restaurant,Card,False,,,False,8,Sunday,True
2023-08-20,730.31,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,8,Sunday,True
2023-08-21,363.96,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Card,False,,,False,8,Monday,False
2023-08-21,223.48,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,8,Monday,False
2023-08-21,258.79,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,8,Monday,False
2023-08-22,870.74,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Card,False,,,False,8,Tuesday,False
2023-08-22,110.22,Expense,Food-Snacks,Snacks,Snacks - Foo-Dsnacks,Card,False,,,False,8,Tuesday,False
2023-08-22,597.34,Expense,Travel-Fuel,Fule,Fuel - Travel-Fuel,UPI,False,,,False,8,Tuesday,False
2023-08-22,68.14,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,8,Tuesday,False
2023-08-23,299.23,Expense,Shopping-Other,Misc,No Description,UPI,False,,,False,8,Wednesday,False
2023-08-23,353.42,Expense,Food-Snacks,Cfofee,No Description,UPI,False,,,True,8,Wednesday,False
2023-08-23,854.51,Expense,Enetrtainment,Movie,Movie - Entertainment,Card,False,,,True,8,Wednesday,False
2023-08-23,648.78,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,8,Wednesday,False
2023-08-23,2929.56,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,8,Wednesday,False
2023-08-23,365.3,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,8,Wednesday,False
2023-08-23,590.43,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,8,Wednesday,False
